Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"47559","2019-03-18 20:48:01","2","677","<neural-network><deep-learning><convolution>","1",""
"47562","2019-03-18 21:25:20","2","7228","<python><pandas>","2",""
"47564","2019-03-18 22:11:12","2","149","<python><orange>","0",""
"47565","2019-03-18 22:31:37","2","225","<machine-learning><predictive-modeling><machine-learning-model>","2",""
"47569","2019-03-19 01:00:32","2","162","<svm><logistic-regression>","3","1"
"47573","2019-03-19 03:17:21","1","51","<classification><predictive-modeling>","1","2"
"47576","2019-03-19 03:33:45","0","54","<time-series><lstm><cnn>","1",""
"47577","2019-03-19 03:50:40","1","52","<reinforcement-learning><policy-gradients>","1",""
"47579","2019-03-19 04:14:03","3","106","<k-means>","1",""
"47580","2019-03-19 04:26:50","2","206","<feature-selection><mutual-information>","1","1"
"47582","2019-03-19 05:43:31","0","51","<deep-learning><mini-batch-gradient-descent><epochs><learning-rate>","1",""
"62512","2019-11-01 07:51:22","0","51","<neural-network><keras><tensorflow><loss-function><numpy>","0",""
"62516","2019-11-01 12:35:58","1","67","<cnn>","2",""
"62518","2019-11-01 12:56:27","0","84","<machine-learning>","2",""
"62521","2019-11-01 13:27:56","0","30","<python><neural-network><deep-learning><reshape>","0",""
"62523","2019-11-01 13:44:39","0","43","<machine-learning>","0",""
"62525","2019-11-01 14:09:19","0","624","<pandas>","1",""
"62529","2019-11-01 15:16:36","0","81","<machine-learning><python><pca><dimensionality-reduction>","2",""
"62530","2019-11-01 15:32:22","0","213","<keras><tensorflow><pandas><etl>","0",""
"62532","2019-11-01 16:31:24","0","19","<machine-learning><feature-selection><feature-engineering>","0",""
"62534","2019-11-01 17:10:53","0","182","<machine-learning><regression><predictive-modeling>","1",""
"62535","2019-11-01 17:19:50","1","22","<python><text-mining><text>","0",""
"62538","2019-11-01 18:20:23","1","21","<machine-learning><nlp><data-augmentation>","1",""
"62541","2019-11-01 19:06:32","0","20","<machine-learning-model>","1",""
"62542","2019-11-01 19:11:02","1","47","<python><deep-learning><tensorflow><preprocessing><numpy>","0","1"
"43438","2019-01-03 16:32:26","2","123","<machine-learning><scikit-learn><predictive-modeling><overfitting>","0",""
"43439","2019-01-03 16:56:31","0","3382","<machine-learning><python><pandas><dataframe>","2",""
"43444","2019-01-03 17:55:45","3","419","<feature-selection><decision-trees><feature-engineering><feature-construction>","3",""
"43447","2019-01-03 19:10:53","1","481","<word2vec><activation-function>","2",""
"43450","2019-01-03 20:30:12","5","189","<machine-learning><python><cost-function>","2","5"
"43451","2019-01-03 21:07:05","2","381","<pytorch><gpu><google><colab>","0",""
"43455","2019-01-03 22:42:20","0","80","<orange>","1",""
"43456","2019-01-03 23:07:56","0","273","<statistics><tsne>","1",""
"43457","2019-01-03 23:56:47","1","1190","<machine-learning><keras><tensorflow><time-series><cnn>","2",""
"43459","2019-01-04 00:06:38","0","432","<convnet>","1",""
"43461","2019-01-04 00:42:42","1","126","<machine-learning><time-series><feature-engineering><data-leakage>","1",""
"43463","2019-01-04 06:03:52","3","1201","<machine-learning><deep-learning><keras><cnn><image-classification>","1",""
"43465","2019-01-04 06:56:12","0","184","<neural-network><deep-learning><nlp><dataset>","1",""
"43467","2019-01-04 07:15:05","1","68","<neural-network><logistic-regression><recurrent-neural-net><sequential-pattern-mining><mini-batch-gradient-descent>","0",""
"43469","2019-01-04 09:30:33","1","89","<machine-learning><r>","1",""
"43471","2019-01-04 10:26:10","5","443","<neural-network><classification><overfitting>","3","1"
"43479","2019-01-04 12:41:36","2","2408","<machine-learning><deep-learning><keras>","2",""
"43483","2019-01-04 13:43:48","2","126","<data-mining><statistics><probability><data-science-model><data-analysis>","2",""
"57701","2019-08-17 05:16:24","3","476","<cross-validation><kaggle>","3",""
"57702","2019-08-17 06:37:43","0","13","<time-series>","0",""
"57704","2019-08-17 07:16:18","0","30","<machine-learning><neural-network><rnn><recurrent-neural-net>","1",""
"57705","2019-08-17 07:18:53","1","12","<dataset><data-science-model><smote><multi-instance-learning>","1",""
"57708","2019-08-17 08:11:00","0","31","<machine-learning><feature-engineering><correlation><kaggle><heatmap>","1",""
"57715","2019-08-17 10:04:04","1","128","<neural-network><lstm><visualization><rnn>","1",""
"57716","2019-08-17 10:12:58","0","55","<deep-learning><domain-adaptation><privacy>","0",""
"57720","2019-08-17 12:17:08","7","182","<data>","3","2"
"57721","2019-08-17 12:31:32","-2","32","<machine-learning><python><data-cleaning><outlier>","1",""
"57724","2019-08-17 14:16:38","0","396","<machine-learning><deep-learning><autoencoder><generative-models>","1",""
"57725","2019-08-17 18:31:00","-1","161","<python><r><data-science-model><data-analysis><marketing>","1",""
"57726","2019-08-17 18:59:08","2","137","<neural-network><gradient-descent>","1","1"
"57731","2019-08-17 22:05:51","1","29","<machine-learning><dataset><recommender-system><matrix-factorisation>","0","0"
"57732","2019-08-17 22:50:23","0","79","<python><deep-learning><pytorch>","0",""
"57733","2019-08-17 23:22:38","1","29","<machine-learning><statistics><optimization>","2",""
"57734","2019-08-18 00:39:01","1","24","<neural-network><keras><tensorflow><image>","0",""
"57738","2019-08-18 05:20:35","0","336","<python><classification><keras><tensorflow>","3","2"
"57739","2019-08-18 06:01:47","0","29","<python><classification><keras><tensorflow>","2",""
"57743","2019-08-18 09:33:32","2","91","<decision-trees><ensemble-modeling>","2",""
"57745","2019-08-18 11:14:12","1","18","<statistics><correlation><data-analysis>","1",""
"52144","2019-05-18 01:08:28","0","1282","<machine-learning><neural-network>","2",""
"61122","2019-10-02 00:50:10","1","241","<python><keras><image-classification><convnet><vgg16>","1",""
"61123","2019-10-02 03:32:34","-1","92","<python><clustering><k-means><categorical-data>","1",""
"61124","2019-10-02 03:57:57","0","37","<deep-learning><keras><cnn><lstm>","0","0"
"61125","2019-10-02 04:13:33","0","20","<machine-learning><decision-trees><xgboost><boosting>","1",""
"61126","2019-10-02 04:22:32","0","28","<machine-learning><python><dataset><pandas><machine-learning-model>","2",""
"61127","2019-10-02 05:02:49","1","20","<nlp><topic-model>","0",""
"61130","2019-10-02 06:57:12","3","293","<machine-learning><neural-network><keras><linear-regression>","1",""
"61131","2019-10-02 07:15:40","0","95","<keras><tensorflow><cnn>","1",""
"61132","2019-10-02 07:26:06","2","158","<deep-learning><keras><lstm><loss-function><accuracy>","1",""
"61133","2019-10-02 07:36:41","0","17","<data-cleaning><sas>","0",""
"61135","2019-10-02 08:18:00","0","8","<databases><indexing><relational-dbms>","0",""
"61137","2019-10-02 09:07:10","9","456","<machine-learning><deep-learning><data-cleaning><data-analysis><reference-request>","4","1"
"61140","2019-10-02 10:40:15","3","396","<classification><xgboost><cross-validation><boosting>","2",""
"46168","2019-02-25 00:00:10","1","366","<deep-learning>","1",""
"46170","2019-02-25 00:20:02","1","22","<neural-network><regression>","1",""
"46171","2019-02-25 02:24:10","0","264","<deep-learning><nlp><attention-mechanism><transformer>","1",""
"46172","2019-02-25 02:28:39","0","45","<regression><xgboost><boosting>","2",""
"46173","2019-02-25 05:00:29","3","12595","<deep-learning><gpu>","1","1"
"46179","2019-02-25 07:10:34","2","57","<machine-learning><decision-trees>","1",""
"46180","2019-02-25 07:54:56","4","1678","<machine-learning><cnn><computer-vision>","1","1"
"46182","2019-02-25 08:36:39","1","2393","<keras><tensorflow>","1",""
"46183","2019-02-25 09:20:05","3","166","<python><pandas>","2",""
"46187","2019-02-25 10:41:10","2","39","<python><pandas>","1",""
"46188","2019-02-25 10:47:42","1","98","<machine-learning><multiclass-classification><multilabel-classification><labels>","0",""
"46189","2019-02-25 10:58:03","1","114","<classification><computer-vision><image-preprocessing>","1",""
"46190","2019-02-25 12:01:13","1","83","<python><neural-network><keras><tensorflow><cnn>","1",""
"46192","2019-02-25 12:17:32","4","121","<classification><keras><nlp><text>","0","1"
"46197","2019-02-25 13:22:02","3","37","<probability><bayesian-networks>","1",""
"46201","2019-02-25 13:47:21","2","182","<machine-learning><feature-selection><feature-extraction><correlation>","1",""
"46202","2019-02-25 13:47:48","4","65","<lstm><difference>","1",""
"46203","2019-02-25 14:03:02","2","35","<python><predictive-modeling><data-cleaning><missing-data><data-imputation>","1",""
"46204","2019-02-25 14:05:07","2","31","<classification><predictive-modeling><statistics><algorithms><multiclass-classification>","0",""
"46207","2019-02-25 14:48:44","1","114","<keras><lstm><error-handling>","1","1"
"46208","2019-02-25 14:52:47","1","40","<machine-learning><neural-network>","1",""
"46211","2019-02-25 16:22:37","1","33","<visualization><graphs><tableau>","0",""
"46214","2019-02-25 16:46:48","3","1021","<python><visualization><orange><anaconda>","0",""
"46215","2019-02-25 17:19:29","4","2696","<python><neural-network><keras><scikit-learn>","1","1"
"46217","2019-02-25 17:31:49","1","87","<machine-learning><python><scikit-learn><svm><machine-learning-model>","1",""
"46218","2019-02-25 19:07:04","3","636","<scikit-learn><multiclass-classification><encoding>","1",""
"46220","2019-02-25 19:24:18","3","592","<multilabel-classification><confusion-matrix>","1",""
"46225","2019-02-25 20:21:16","1","82","<keras>","0",""
"46228","2019-02-25 20:50:50","5","1481","<neural-network><multilabel-classification><mnist>","2",""
"46231","2019-02-25 22:44:39","1","47","<clustering><hierarchical-data-format>","1",""
"46239","2019-02-26 06:01:12","0","47","<clustering><embeddings><hierarchical-data-format>","2",""
"46243","2019-02-26 08:24:03","0","305","<python><pandas>","2",""
"46245","2019-02-26 08:51:33","5","1057","<machine-learning><reinforcement-learning>","1","1"
"46246","2019-02-26 09:29:12","3","52","<python><pandas>","1",""
"46247","2019-02-26 09:44:28","1","18","<machine-learning>","1","1"
"46249","2019-02-26 10:44:44","1","956","<classification><lstm><text-mining><rnn><named-entity-recognition>","2",""
"53804","2019-06-14 15:07:27","0","21","<image-classification><image-recognition>","1",""
"53806","2019-06-14 15:33:22","3","151","<machine-learning><classification><dataset><predictive-modeling><training>","1",""
"53809","2019-06-14 16:45:21","0","47","<sequence-to-sequence>","1",""
"47168","2019-03-12 15:26:43","2","1487","<machine-learning><classification><decision-trees>","2","1"
"47170","2019-03-12 16:15:58","0","36","<time-series><visualization><data-analysis>","1",""
"47175","2019-03-12 17:36:53","2","1931","<r><data-cleaning><data-wrangling>","1","1"
"47177","2019-03-12 18:21:14","0","351","<scikit-learn><pandas><dataframe>","1",""
"47180","2019-03-12 19:04:58","1","50","<machine-learning><clustering>","1",""
"47185","2019-03-12 21:51:11","2","553","<python><clustering><k-means><pyspark>","2",""
"47186","2019-03-12 22:01:02","0","591","<python><keras><tensorflow><gpu>","2",""
"47187","2019-03-12 22:03:11","0","591","<feature-selection><bayesian>","2","2"
"47189","2019-03-12 22:26:27","0","368","<scikit-learn><k-means>","1",""
"47201","2019-03-13 01:55:37","1","32","<neural-network><reinforcement-learning><recurrent-neural-net><markov-process><actor-critic>","0",""
"47204","2019-03-13 03:11:35","2","40","<neural-network><deep-learning>","0",""
"47206","2019-03-13 03:44:48","0","151","<pca><normalization>","1",""
"47208","2019-03-13 05:10:32","1","184","<python><keras><tensorflow>","0","1"
"47209","2019-03-13 06:28:59","0","69","<keras><cnn>","1",""
"47218","2019-03-13 09:02:15","2","311","<unsupervised-learning><anomaly-detection>","3","1"
"47221","2019-03-13 09:28:53","2","209","<machine-learning><word-embeddings><ranking>","1","1"
"47222","2019-03-13 09:58:45","1","272","<clustering><orange>","1",""
"47223","2019-03-13 10:22:39","2","383","<machine-learning><classification><word-embeddings>","2","1"
"47224","2019-03-13 10:44:15","1","103","<lstm>","1",""
"47228","2019-03-13 11:53:23","1","1485","<bigdata><training><sampling><smote><ai>","1","2"
"47229","2019-03-13 11:59:23","1","149","<python>","1",""
"47232","2019-03-13 12:44:38","0","74","<predictive-modeling><data-science-model><forecasting>","1",""
"47234","2019-03-13 12:50:40","1","23","<python><neural-network><deep-learning><image-recognition>","0",""
"47235","2019-03-13 13:10:35","2","37","<deep-learning><tensorflow>","1",""
"47239","2019-03-13 14:20:29","1","84","<optimization><gradient-descent>","1","1"
"47240","2019-03-13 15:08:02","1","13","<statistics><normalization><metric><image>","0",""
"47242","2019-03-13 15:37:47","1","46","<r>","1",""
"47243","2019-03-13 15:53:55","1","172","<lstm><cnn><overfitting>","0",""
"47245","2019-03-13 16:05:46","2","41","<classification><categorical-data><distance><kernel>","1",""
"43363","2019-01-01 03:53:02","0","33","<machine-learning><nlp>","1",""
"43366","2019-01-01 06:02:07","2","50","<deep-learning><convnet><image-classification>","1","1"
"43367","2019-01-01 06:16:26","0","24","<scikit-learn><tensorflow><scipy>","1",""
"43370","2019-01-01 10:06:03","2","36","<classification>","0",""
"43374","2019-01-01 13:18:02","3","34","<deep-learning><time-series><cnn><convolution>","1",""
"43375","2019-01-01 13:24:28","2","140","<machine-learning><dataset><dimensionality-reduction>","1",""
"43376","2019-01-01 14:19:59","4","1134","<machine-learning><python><xgboost>","1","1"
"43380","2019-01-01 19:15:29","1","114","<python><neural-network><keras><tensorflow>","1",""
"43381","2019-01-01 19:16:04","1","253","<machine-learning><homework>","0",""
"57610","2019-08-15 18:53:51","1","14","<time-series><forecasting><hyperparameter><hyperparameter-tuning>","0",""
"43539","2019-01-05 22:19:33","0","127","<machine-learning><r><scikit-learn><sql><association-rules>","1",""
"43540","2019-01-06 00:35:24","1","144","<machine-learning><numpy><backpropagation><implementation>","0",""
"43542","2019-01-06 02:04:46","0","1972","<machine-learning><regression><random-forest><linear-regression>","1",""
"43549","2019-01-06 07:52:27","2","2458","<nlp>","0",""
"43550","2019-01-06 09:03:49","1","455","<error-handling>","1",""
"43553","2019-01-06 10:19:18","1","198","<machine-learning><time-series><java>","0",""
"43557","2019-01-06 11:39:46","1","117","<machine-learning><kernel>","1",""
"43561","2019-01-06 13:44:58","1","23","<machine-learning><unsupervised-learning><pca><plotting>","0",""
"43565","2019-01-06 14:09:21","1","105","<data-mining><text-mining><ranking>","0","0"
"43568","2019-01-06 14:56:02","0","205","<classification><scikit-learn><normalization><audio-recognition>","2",""
"43569","2019-01-06 15:27:22","1","2060","<time-series><lstm>","1","3"
"43570","2019-01-06 07:57:13","0","25","<image-recognition>","1",""
"43577","2019-01-06 18:36:41","0","41","<machine-learning>","1",""
"43590","2019-01-06 20:52:34","0","3155","<machine-learning><data-science-model>","2","1"
"43592","2019-01-06 21:45:23","0","1244","<reinforcement-learning><dqn>","1",""
"43595","2019-01-06 23:34:25","2","185","<deep-learning><convnet><deep-network>","1",""
"43602","2019-01-07 06:58:10","1","211","<machine-learning><prediction><geospatial>","2","2"
"43603","2019-01-07 07:06:13","1","67","<machine-learning><gradient-descent>","2",""
"47586","2019-03-19 06:43:30","2","167","<logistic-regression><missing-data>","1",""
"47590","2019-03-19 07:39:16","2","102","<computer-vision><object-detection>","1",""
"47594","2019-03-19 08:41:17","1","569","<machine-learning><pandas>","1",""
"47598","2019-03-19 09:30:19","2","58","<machine-learning><optimization>","1",""
"47600","2019-03-19 10:14:39","2","831","<keras><tensorflow><gpu>","1",""
"47604","2019-03-19 10:46:59","1","599","<python><visualization><matplotlib>","1",""
"47606","2019-03-19 11:15:35","1","54","<machine-learning><data-mining><xgboost><hyperparameter>","0","1"
"47608","2019-03-19 12:03:24","1","22","<classification><svm><hyperparameter-tuning>","0",""
"47610","2019-03-19 12:08:35","0","35","<machine-learning><hardware>","1",""
"47613","2019-03-19 13:25:41","0","288","<r><nlp><stanford-nlp>","1",""
"47616","2019-03-19 13:36:03","0","336","<python><clustering><anomaly-detection>","2",""
"47617","2019-03-19 13:36:15","8","1954","<deep-learning><nlp>","3","2"
"47618","2019-03-19 13:50:08","1","44","<deep-learning><keras><computer-vision>","0",""
"47619","2019-03-19 14:08:18","3","153","<machine-learning><feature-selection><feature-engineering><correlation><data-leakage>","2",""
"47620","2019-03-19 14:10:02","1","541","<machine-learning><feature-extraction><feature-engineering>","2",""
"47623","2019-03-19 14:53:46","3","4998","<machine-learning><neural-network><deep-learning><keras><numpy>","1",""
"47627","2019-03-19 15:15:52","1","72","<machine-learning><image-classification>","0",""
"47628","2019-03-19 15:45:40","1","3361","<python><clustering><unsupervised-learning>","1",""
"62723","2019-11-05 16:53:53","0","33","<python><scikit-learn><statistics><logistic-regression><linear-algebra>","0",""
"62725","2019-11-05 17:16:56","1","57","<classification>","2",""
"62728","2019-11-05 17:43:53","2","33","<machine-learning><python><keras><convnet><image-classification>","0","1"
"62730","2019-11-05 18:56:41","0","59","<nlp><bert>","0",""
"62733","2019-11-05 20:18:23","0","304","<dataset><anomaly-detection>","1",""
"62734","2019-11-05 21:00:42","0","82","<machine-learning><classification>","1",""
"62737","2019-11-05 21:37:13","1","41","<machine-learning>","1","1"
"62740","2019-11-05 23:31:20","0","17","<machine-learning><deep-learning><cnn><image-classification>","0",""
"62742","2019-11-06 00:05:48","3","307","<machine-learning><python><scikit-learn><regression><feature-selection>","0",""
"62745","2019-11-06 02:04:45","2","86","<gradient-descent>","1",""
"62746","2019-11-06 02:27:22","0","9","<machine-learning><deep-learning><reinforcement-learning><dqn><openai-gym>","0",""
"62747","2019-11-06 02:52:34","1","83","<machine-learning><neural-network><cnn><rnn>","1",""
"62748","2019-11-06 04:55:53","0","43","<deep-learning><nlp><natural-language-process><databases><deep-network>","0",""
"62749","2019-11-06 05:12:15","0","98","<random-forest><decision-trees><overfitting>","1",""
"62753","2019-11-06 08:29:42","0","26","<deep-learning><tensorflow><reinforcement-learning><optimization><openai-gym>","0",""
"62755","2019-11-06 09:04:16","0","44","<classification><scikit-learn><loss-function>","0",""
"62756","2019-11-06 09:17:33","0","12","<machine-learning><classification><implementation>","0",""
"62759","2019-11-06 10:06:51","1","634","<cnn><class-imbalance><smote>","1",""
"62762","2019-11-06 11:03:14","0","72","<deep-learning><reinforcement-learning><dqn><actor-critic><monte-carlo>","1",""
"62764","2019-11-06 11:28:50","0","27","<neural-network><deep-learning><algorithms><loss-function>","0","1"
"62765","2019-11-06 11:32:21","-1","618","<machine-learning><python><lightgbm>","2","1"
"62769","2019-11-06 12:48:16","0","11","<deep-learning>","0",""
"62770","2019-11-06 13:04:42","0","77","<nlp><transformer>","0",""
"62771","2019-11-06 14:11:43","-1","28","<machine-learning><neural-network><gaussian-process>","1",""
"62774","2019-11-06 15:45:05","0","23","<machine-learning><cnn><training><cross-validation><error-handling>","0",""
"62775","2019-11-06 16:02:42","0","31","<machine-learning><lstm><recurrent-neural-net><online-learning>","0",""
"62776","2019-11-06 16:07:20","2","1121","<python><matplotlib>","0",""
"62777","2019-11-06 16:26:56","0","14","<r>","0",""
"62780","2019-11-06 17:02:32","1","103","<machine-learning><nlp><word2vec><word-embeddings>","1",""
"62783","2019-11-06 17:47:32","0","78","<multiclass-classification><missing-data><pyspark>","0",""
"62784","2019-11-06 18:23:53","0","30","<machine-learning><deep-learning><cnn><faster-rcnn>","0",""
"62787","2019-11-06 18:42:04","0","14","<time-series>","0",""
"62788","2019-11-06 19:23:05","0","61","<nlp><lstm><bert>","1",""
"62793","2019-11-06 21:04:33","0","21","<python><data-mining><clustering><k-means>","0",""
"62794","2019-11-06 21:11:46","1","38","<python><predictive-modeling><feature-engineering><data-science-model><encoding>","2",""
"57302","2019-08-09 09:46:37","0","155","<machine-learning><feature-selection><data><3d-reconstruction>","1",""
"57310","2019-08-09 10:52:38","2","4165","<neural-network><keras><tensorflow><data-science-model>","2",""
"57312","2019-08-09 11:14:46","0","34","<classification><r><clustering>","1",""
"57315","2019-08-09 12:00:27","0","15","<anomaly-detection><normalization>","0",""
"57317","2019-08-09 12:44:29","3","211","<lstm><pytorch><sequence>","0",""
"57321","2019-08-09 14:02:40","0","14","<python><deep-learning><optimization><scipy><distributed>","0",""
"57322","2019-08-09 14:09:28","1","58","<machine-learning><neural-network><self-driving>","1",""
"57324","2019-08-09 16:48:23","0","108","<nlp>","0",""
"57325","2019-08-09 17:19:56","3","263","<machine-learning><classification><k-nn>","3",""
"57326","2019-08-09 17:33:30","0","138","<deep-learning><tensorflow><nlp>","0",""
"57328","2019-08-09 18:14:22","0","40","<machine-learning><linear-regression>","0","1"
"57330","2019-08-09 18:28:49","0","5","<machine-learning><machine-learning-model><methodology>","0","1"
"62640","2019-11-04 10:47:03","1","37","<machine-learning><feature-selection><model-selection>","1",""
"62645","2019-11-04 12:03:16","0","91","<cross-validation><overfitting><sampling>","1",""
"62649","2019-11-04 12:55:42","3","282","<svm><least-squares-svm>","2",""
"62651","2019-11-04 13:17:35","1","40","<machine-learning><python><neural-network><keras><mathematics>","1",""
"62653","2019-11-04 13:58:34","0","351","<python><keras><tensorflow><machine-learning-model><colab>","0",""
"62655","2019-11-04 14:12:09","0","49","<machine-learning>","1",""
"62657","2019-11-04 15:00:09","1","16","<python><classification><nlp><word2vec>","1",""
"62658","2019-11-04 15:22:32","12","9440","<tensorflow><nlp><pytorch><bert>","4","6"
"62660","2019-11-04 15:44:58","0","20","<deep-learning><yolo>","0",""
"62662","2019-11-04 16:24:07","1","108","<markov>","1","2"
"62663","2019-11-04 16:41:16","0","30","<machine-learning><python><neural-network><time-series><forecasting>","0",""
"62664","2019-11-04 16:48:02","1","168","<machine-learning><lightgbm>","0",""
"62667","2019-11-04 17:41:26","0","16","<r>","0",""
"62671","2019-11-04 19:21:58","0","15","<machine-learning><neural-network><deep-learning><reinforcement-learning><backpropagation>","0",""
"62674","2019-11-04 20:07:11","0","29","<scikit-learn><nlp><feature-selection><feature-engineering>","0",""
"62676","2019-11-04 21:00:01","0","34","<keras><tensorflow><transfer-learning>","0",""
"62677","2019-11-04 21:01:52","1","36","<neural-network><keras><loss-function>","0","1"
"62678","2019-11-04 21:26:39","0","11","<machine-learning><time-series>","0",""
"62680","2019-11-04 23:35:53","0","40","<deep-learning><reinforcement-learning>","0","1"
"62681","2019-11-05 00:19:59","1","31","<machine-learning><xgboost><feature-engineering>","0",""
"62686","2019-11-05 01:52:48","0","11","<machine-learning><fuzzy-logic>","0",""
"62687","2019-11-05 01:56:08","0","50","<python><clustering><k-means><unsupervised-learning><pyspark>","2",""
"62689","2019-11-05 02:26:49","2","357","<machine-learning><python><deep-learning><opencv>","1",""
"62690","2019-11-05 02:44:41","0","28","<sequence-to-sequence><attention-mechanism>","1",""
"62691","2019-11-05 04:45:01","1","33","<visualization>","1",""
"62694","2019-11-05 06:11:46","3","709","<python><ipython><scala><windows>","2",""
"62697","2019-11-05 07:36:44","0","99","<machine-learning><neural-network><deep-learning><cnn><prediction>","0",""
"62698","2019-11-05 08:38:48","0","783","<keras><multilabel-classification><multitask-learning><multi-output>","1",""
"62699","2019-11-05 10:13:51","2","64","<python><neural-network><keras><prediction><autoencoder>","0",""
"62701","2019-11-05 11:28:45","1","24","<regression><normalization><lasso>","1","1"
"62706","2019-11-05 12:08:06","0","28","<nlp><multilabel-classification><dimensionality-reduction>","1",""
"62709","2019-11-05 13:01:27","0","24","<python><deep-learning><keras><cnn>","0",""
"62710","2019-11-05 13:12:05","0","61","<k-means>","1",""
"62712","2019-11-05 14:03:12","0","8","<python><natural-language-process><machine-translation>","0",""
"62719","2019-11-05 15:32:38","2","34","<python><dataset><pandas>","1",""
"43671","2019-01-08 13:43:30","1","96","<machine-learning>","1",""
"43673","2019-01-08 14:10:56","3","551","<svm>","1","2"
"43675","2019-01-08 14:40:44","2","137","<pca><tsne>","0",""
"43676","2019-01-08 14:43:36","1","34","<unbalanced-classes><data-science-model><smote>","0",""
"43677","2019-01-08 14:53:50","0","23","<classification><sampling><binary>","1",""
"43679","2019-01-08 15:15:33","1","48","<keras><churn>","1",""
"43682","2019-01-08 16:31:02","1","595","<machine-learning><classification><feature-selection><decision-trees>","1","1"
"43689","2019-01-08 21:51:06","3","90","<regression><feature-extraction><feature-engineering><kernel>","3",""
"62421","2019-10-30 12:48:24","0","24","<python><dataset><pytorch>","0",""
"62426","2019-10-30 15:17:06","1","28","<neural-network><classification><graphs><siamese-networks>","0",""
"62427","2019-10-30 15:55:44","2","396","<pandas><correlation>","1",""
"62428","2019-10-30 16:13:40","0","15","<information-retrieval><galago>","0",""
"62430","2019-10-30 16:50:44","2","978","<python><pandas><data>","1",""
"62432","2019-10-30 17:49:19","1","34","<feature-engineering><feature-extraction><supervised-learning><graphs><feature-construction>","0","1"
"62433","2019-10-30 19:04:23","0","54","<convnet><pytorch><gan><generative-models><gaussian>","1",""
"62434","2019-10-30 19:40:58","0","8","<machine-learning><python><reinforcement-learning>","0",""
"62436","2019-10-30 20:18:41","2","59","<neural-network><generative-models>","1",""
"62443","2019-10-31 04:12:26","0","16","<training><yolo>","0",""
"62445","2019-10-31 06:07:40","0","216","<scikit-learn><regression><linear-regression>","1",""
"53673","2019-06-13 05:27:02","1","1205","<machine-learning><python><dataframe><kaggle><binary>","2",""
"53674","2019-06-13 06:17:04","0","31","<machine-learning><keras><tensorflow><beginner>","1",""
"53676","2019-06-13 06:23:10","0","460","<dataset><data-cleaning>","1",""
"53681","2019-06-13 07:10:50","2","240","<machine-learning><nlp><evaluation><metric>","2",""
"53682","2019-06-13 07:11:20","2","94","<machine-learning><unsupervised-learning><supervised-learning>","1",""
"53686","2019-06-13 08:12:48","0","18","<dataset><data-cleaning>","1",""
"53688","2019-06-13 08:24:00","1","265","<clustering><k-means><unsupervised-learning><pca>","2",""
"53689","2019-06-13 08:25:47","2","50","<tensorflow>","0",""
"53691","2019-06-13 08:49:34","1","686","<python><pandas>","1","1"
"53692","2019-06-13 08:56:50","1","21","<feature-engineering><feature-scaling>","0",""
"53694","2019-06-13 09:12:22","1","74","<time-series><regression><predictive-modeling>","2",""
"53697","2019-06-13 09:35:01","1","83","<scikit-learn><regression><optimization>","2",""
"53701","2019-06-13 10:26:34","0","26","<clustering><lstm><anomaly-detection>","1",""
"53703","2019-06-13 10:37:29","1","38","<python><data><word2vec><similarity>","1",""
"53713","2019-06-13 12:32:54","0","1100","<python><pandas>","1",""
"53717","2019-06-13 13:07:04","0","48","<machine-learning><python><nlp>","1",""
"53728","2019-06-13 17:23:56","1","35","<python><pandas><data>","1","1"
"53730","2019-06-13 17:37:57","1","62","<machine-learning><deep-learning><random-forest><machine-learning-model><unsupervised-learning>","1","1"
"53732","2019-06-13 17:49:40","0","31","<multilabel-classification>","1",""
"53737","2019-06-13 19:47:19","1","41","<machine-learning><neural-network><deep-learning><classification><nlp>","0","1"
"53738","2019-06-13 19:55:25","0","28","<classification><unbalanced-classes><semi-supervised-learning>","0",""
"53739","2019-06-13 20:16:33","0","29","<python><keras><tensorflow><aws>","1",""
"53742","2019-06-13 20:50:01","1","34","<time-series><clustering><anomaly-detection>","2",""
"53747","2019-06-13 22:24:04","2","228","<neural-network><deep-learning><gradient-descent><autoencoder><vae>","1","2"
"53752","2019-06-14 01:17:30","0","45","<nlp><word-embeddings>","1",""
"53754","2019-06-14 02:42:41","0","119","<r><xgboost>","1",""
"53755","2019-06-14 02:44:46","0","24","<machine-learning><overfitting>","0","1"
"53758","2019-06-14 05:22:06","1","66","<variance><bias><estimators><mse>","0",""
"53759","2019-06-14 05:36:27","0","107","<machine-learning><regression><feature-selection><correlation>","2",""
"53772","2019-06-14 08:27:56","1","189","<nlp><bert>","1","1"
"53773","2019-06-14 08:42:47","3","843","<cross-validation><evaluation>","3",""
"53776","2019-06-14 09:03:22","0","24","<dataset><scraping>","0",""
"53777","2019-06-14 09:11:16","1","286","<python><java>","1",""
"53778","2019-06-14 09:15:11","0","113","<deep-learning><classification><keras>","1",""
"53781","2019-06-14 10:03:43","0","73","<nlp><word2vec>","2",""
"53783","2019-06-14 10:59:58","1","33","<nlp><clustering><topic-model>","1","1"
"53785","2019-06-14 11:17:58","1","23","<python><algorithms><machine-learning-model><data-science-model><forecasting>","0",""
"53789","2019-06-14 11:52:34","0","95","<python><convolution>","2",""
"53790","2019-06-14 11:56:26","1","67","<orange><orange3>","0",""
